GEO_ID,NAME,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M
1500000US361031474011,"Block Group 1, Census Tract 1474.01, Suffolk County, New York",1699,410,1628,429,1492,439,136,216,0,12,0,12,0,12,0,12,0,12,0,12,0,12,71,129,71,129,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031583082,"Block Group 2, Census Tract 1583.08, Suffolk County, New York",2478,1088,1419,401,1100,369,310,296,0,12,9,69,0,12,0,12,0,12,0,12,0,12,1059,1032,1059,1032,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031116022,"Block Group 2, Census Tract 1116.02, Suffolk County, New York",1107,264,1077,252,1039,251,10,15,0,12,15,19,0,12,0,12,13,14,0,12,13,14,30,28,22,27,0,12,0,12,0,12,0,12,5,4,3,3,3,3,0,12
1500000US361031471003,"Block Group 3, Census Tract 1471, Suffolk County, New York",1044,156,963,150,932,151,5,8,0,12,10,11,0,12,0,12,16,16,0,12,16,16,81,59,65,55,0,12,0,12,16,24,0,12,0,12,0,12,0,12,0,12
1500000US361032009022,"Block Group 2, Census Tract 2009.02, Suffolk County, New York",1327,370,965,282,903,287,62,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,362,212,197,171,0,12,0,12,0,12,0,12,165,177,0,12,0,12,0,12
1500000US361031245001,"Block Group 1, Census Tract 1245, Suffolk County, New York",1264,214,1199,224,1163,214,0,12,0,12,36,36,0,12,0,12,0,12,0,12,0,12,65,57,13,22,5,12,12,19,0,12,0,12,0,12,35,44,0,12,35,44
1500000US361031466043,"Block Group 3, Census Tract 1466.04, Suffolk County, New York",1266,248,982,221,819,209,7,12,0,12,93,137,57,91,0,12,6,11,0,12,6,11,284,156,199,136,0,12,0,12,0,12,0,12,9,15,76,68,30,47,46,75
1500000US361031589004,"Block Group 4, Census Tract 1589, Suffolk County, New York",624,260,598,251,340,164,233,226,0,12,25,39,0,12,0,12,0,12,0,12,0,12,26,43,0,12,0,12,0,12,0,12,0,12,26,43,0,12,0,12,0,12
1500000US361031349064,"Block Group 4, Census Tract 1349.06, Suffolk County, New York",1614,328,1543,327,1460,322,18,22,0,12,62,80,0,12,0,12,3,7,3,7,0,12,71,84,61,78,0,12,0,12,0,12,0,12,10,16,0,12,0,12,0,12
1500000US361031596015,"Block Group 5, Census Tract 1596.01, Suffolk County, New York",1572,432,1491,421,1466,425,12,27,0,12,0,12,0,12,13,28,0,12,0,12,0,12,81,62,21,35,0,12,0,12,22,34,0,12,14,29,24,25,12,26,12,25
1500000US361031226032,"Block Group 2, Census Tract 1226.03, Suffolk County, New York",2051,356,1654,281,1449,267,0,12,0,12,176,81,0,12,0,12,29,33,0,12,29,33,397,232,82,118,0,12,0,12,0,12,0,12,315,263,0,12,0,12,0,12
1500000US361031585101,"Block Group 1, Census Tract 1585.10, Suffolk County, New York",2226,649,2061,619,1747,491,11,8,0,12,9,40,0,12,271,419,23,37,0,12,23,37,165,153,63,60,0,12,0,12,0,12,0,12,53,70,49,65,49,65,0,12
1500000US361031461051,"Block Group 1, Census Tract 1461.05, Suffolk County, New York",1161,535,455,165,152,112,259,130,0,12,44,77,0,12,0,12,0,12,0,12,0,12,706,545,403,392,0,12,0,12,0,12,0,12,267,369,36,50,5,11,31,49
1500000US361031698002,"Block Group 2, Census Tract 1698, Suffolk County, New York",1144,372,791,230,564,169,154,164,0,12,0,12,0,12,0,12,73,121,0,12,73,121,353,333,332,319,21,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031224032,"Block Group 2, Census Tract 1224.03, Suffolk County, New York",880,165,483,165,43,37,411,167,0,12,0,12,0,12,0,12,29,45,0,12,29,45,397,75,397,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031595054,"Block Group 4, Census Tract 1595.05, Suffolk County, New York",1215,461,1190,468,1166,461,24,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,32,12,21,0,12,0,12,0,12,0,12,13,23,0,12,0,12,0,12
1500000US361031122104,"Block Group 4, Census Tract 1122.10, Suffolk County, New York",1711,509,1574,470,1415,458,0,12,0,12,148,157,0,12,0,12,11,19,0,12,11,19,137,218,137,218,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031112012,"Block Group 2, Census Tract 1112.01, Suffolk County, New York",1258,357,793,203,685,210,71,80,0,12,37,50,0,12,0,12,0,12,0,12,0,12,465,280,238,213,0,12,0,12,31,50,0,12,196,215,0,12,0,12,0,12
1500000US361031466152,"Block Group 2, Census Tract 1466.15, Suffolk County, New York",1752,260,1682,268,1572,252,64,79,0,12,9,14,31,49,0,12,6,9,0,12,6,9,70,79,70,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031477022,"Block Group 2, Census Tract 1477.02, Suffolk County, New York",1084,340,1063,342,1005,336,0,12,18,31,0,12,0,12,0,12,40,51,0,12,40,51,21,23,9,15,0,12,0,12,0,12,0,12,12,18,0,12,0,12,0,12
1500000US361031120012,"Block Group 2, Census Tract 1120.01, Suffolk County, New York",3477,457,2665,326,2397,288,40,64,0,12,185,142,0,12,0,12,43,87,43,87,0,12,812,452,422,281,0,12,0,12,0,12,0,12,390,380,0,12,0,12,0,12
1500000US361031458031,"Block Group 1, Census Tract 1458.03, Suffolk County, New York",1550,510,1193,326,971,301,3,6,0,12,216,184,0,12,3,6,0,12,0,12,0,12,357,366,182,176,0,12,0,12,0,12,0,12,175,191,0,12,0,12,0,12
1500000US361031105022,"Block Group 2, Census Tract 1105.02, Suffolk County, New York",1360,228,1350,229,1326,230,18,25,0,12,6,9,0,12,0,12,0,12,0,12,0,12,10,16,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361032010044,"Block Group 4, Census Tract 2010.04, Suffolk County, New York",672,315,459,199,439,200,0,12,20,31,0,12,0,12,0,12,0,12,0,12,0,12,213,243,116,210,0,12,0,12,0,12,0,12,97,131,0,12,0,12,0,12
1500000US361031460033,"Block Group 3, Census Tract 1460.03, Suffolk County, New York",2723,906,1195,512,555,240,535,466,0,12,104,133,0,12,0,12,1,2,0,12,1,2,1528,844,436,358,145,119,181,291,0,12,0,12,766,655,0,12,0,12,0,12
1500000US361031242005,"Block Group 5, Census Tract 1242, Suffolk County, New York",923,271,837,259,733,258,0,12,0,12,91,141,0,12,0,12,13,22,0,12,13,22,86,111,65,107,0,12,0,12,0,12,0,12,21,32,0,12,0,12,0,12
1500000US361031478021,"Block Group 1, Census Tract 1478.02, Suffolk County, New York",1265,259,1219,271,1105,297,0,12,0,12,114,125,0,12,0,12,0,12,0,12,0,12,46,57,40,56,0,12,0,12,0,12,0,12,0,12,6,10,6,10,0,12
1500000US361031479024,"Block Group 4, Census Tract 1479.02, Suffolk County, New York",963,292,911,277,899,283,0,12,0,12,0,12,0,12,0,12,12,19,0,12,12,19,52,82,52,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031594045,"Block Group 5, Census Tract 1594.04, Suffolk County, New York",1358,615,1054,600,650,441,353,440,0,12,51,79,0,12,0,12,0,12,0,12,0,12,304,319,106,150,0,12,0,12,0,12,0,12,198,294,0,12,0,12,0,12
1500000US361031589005,"Block Group 5, Census Tract 1589, Suffolk County, New York",2401,638,1864,423,1379,328,56,92,84,98,269,335,0,12,0,12,76,75,21,34,55,65,537,579,537,579,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361032010033,"Block Group 3, Census Tract 2010.03, Suffolk County, New York",112,96,112,96,112,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031476024,"Block Group 4, Census Tract 1476.02, Suffolk County, New York",1075,335,1042,327,1039,326,3,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,39,16,29,0,12,0,12,0,12,0,12,17,27,0,12,0,12,0,12
1500000US361031585093,"Block Group 3, Census Tract 1585.09, Suffolk County, New York",1607,295,1495,290,1236,268,116,116,0,12,115,100,0,12,0,12,28,46,0,12,28,46,112,104,83,97,0,12,0,12,0,12,0,12,29,44,0,12,0,12,0,12
1500000US361031352042,"Block Group 2, Census Tract 1352.04, Suffolk County, New York",2102,362,2076,360,2051,360,0,12,0,12,25,27,0,12,0,12,0,12,0,12,0,12,26,40,0,12,0,12,0,12,0,12,0,12,11,18,15,23,15,23,0,12
1500000US361031580026,"Block Group 6, Census Tract 1580.02, Suffolk County, New York",541,215,477,171,467,169,0,12,0,12,10,17,0,12,0,12,0,12,0,12,0,12,64,73,45,70,0,12,0,12,0,12,0,12,19,30,0,12,0,12,0,12
1500000US361031907041,"Block Group 1, Census Tract 1907.04, Suffolk County, New York",1254,504,804,365,668,312,100,83,0,12,36,48,0,12,0,12,0,12,0,12,0,12,450,410,422,410,0,12,0,12,28,46,0,12,0,12,0,12,0,12,0,12
1500000US361031243005,"Block Group 5, Census Tract 1243, Suffolk County, New York",780,250,708,221,691,216,0,12,0,12,8,16,0,12,9,16,0,12,0,12,0,12,72,74,72,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031347022,"Block Group 2, Census Tract 1347.02, Suffolk County, New York",2670,554,2670,554,2363,568,73,91,0,12,119,154,0,12,62,76,53,69,0,12,53,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031233016,"Block Group 6, Census Tract 1233.01, Suffolk County, New York",186,127,139,98,126,95,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,75,47,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031231012,"Block Group 2, Census Tract 1231.01, Suffolk County, New York",426,126,388,122,311,100,40,45,0,12,0,12,0,12,0,12,37,44,28,40,9,16,38,46,14,22,12,20,0,12,0,12,0,12,12,20,0,12,0,12,0,12
1500000US361031244022,"Block Group 2, Census Tract 1244.02, Suffolk County, New York",1045,309,1003,299,989,301,0,12,0,12,14,15,0,12,0,12,0,12,0,12,0,12,42,42,35,33,0,12,0,12,0,12,0,12,0,12,7,13,0,12,7,13
1500000US361031232022,"Block Group 2, Census Tract 1232.02, Suffolk County, New York",1218,473,1080,468,376,174,489,376,0,12,191,295,0,12,0,12,24,41,0,12,24,41,138,132,80,59,58,94,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031700015,"Block Group 5, Census Tract 1700.01, Suffolk County, New York",1080,567,807,260,790,262,10,18,0,12,0,12,0,12,0,12,7,14,7,14,0,12,273,413,266,413,0,12,0,12,0,12,0,12,7,15,0,12,0,12,0,12
1500000US361031580101,"Block Group 1, Census Tract 1580.10, Suffolk County, New York",1957,349,1914,304,1660,307,73,81,12,18,143,110,0,12,0,12,26,36,0,12,26,36,43,64,43,64,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031239002,"Block Group 2, Census Tract 1239, Suffolk County, New York",1295,335,1009,189,851,163,0,12,0,12,55,59,0,12,0,12,103,123,0,12,103,123,286,291,144,188,0,12,0,12,0,12,0,12,0,12,142,227,142,227,0,12
1500000US361031474014,"Block Group 4, Census Tract 1474.01, Suffolk County, New York",867,340,511,229,360,191,82,99,0,12,25,39,0,12,0,12,44,69,0,12,44,69,356,291,356,291,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031594124,"Block Group 4, Census Tract 1594.12, Suffolk County, New York",2073,516,1980,541,1460,474,273,305,0,12,111,99,0,12,51,82,85,110,0,12,85,110,93,81,26,41,0,12,0,12,0,12,0,12,24,36,43,63,0,12,43,63
1500000US361031803001,"Block Group 1, Census Tract 1803, Suffolk County, New York",1049,434,1049,434,1028,434,0,12,0,12,21,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031583213,"Block Group 3, Census Tract 1583.21, Suffolk County, New York",660,405,406,180,317,162,89,100,0,12,0,12,0,12,0,12,0,12,0,12,0,12,254,370,254,370,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361032010015,"Block Group 5, Census Tract 2010.01, Suffolk County, New York",2455,685,1646,622,1452,581,145,211,29,47,0,12,0,12,0,12,20,33,0,12,20,33,809,485,809,485,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031478032,"Block Group 2, Census Tract 1478.03, Suffolk County, New York",1232,217,1194,215,1166,216,0,12,0,12,7,10,0,12,0,12,21,24,0,12,21,24,38,49,38,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031701012,"Block Group 2, Census Tract 1701.01, Suffolk County, New York",639,150,604,128,577,130,19,20,0,12,8,10,0,12,0,12,0,12,0,12,0,12,35,38,35,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031117032,"Block Group 2, Census Tract 1117.03, Suffolk County, New York",2200,270,1936,261,1803,276,9,13,0,12,96,101,0,12,0,12,28,43,0,12,28,43,264,161,208,158,0,12,0,12,0,12,0,12,56,48,0,12,0,12,0,12
1500000US361031111005,"Block Group 5, Census Tract 1111, Suffolk County, New York",534,258,443,237,371,221,0,12,0,12,72,116,0,12,0,12,0,12,0,12,0,12,91,150,0,12,91,150,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031225013,"Block Group 3, Census Tract 1225.01, Suffolk County, New York",1314,460,985,289,20,32,903,276,30,51,0,12,0,12,0,12,32,51,0,12,32,51,329,331,329,331,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031584021,"Block Group 1, Census Tract 1584.02, Suffolk County, New York",1888,302,1492,227,1456,227,11,16,0,12,25,37,0,12,0,12,0,12,0,12,0,12,396,209,376,210,0,12,0,12,0,12,0,12,20,16,0,12,0,12,0,12
1500000US361031580064,"Block Group 4, Census Tract 1580.06, Suffolk County, New York",378,155,378,155,350,150,0,12,0,12,28,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031580021,"Block Group 1, Census Tract 1580.02, Suffolk County, New York",803,238,776,232,664,235,0,12,0,12,52,47,0,12,38,54,22,35,0,12,22,35,27,58,0,12,0,12,0,12,0,12,0,12,27,58,0,12,0,12,0,12
1500000US361031350043,"Block Group 3, Census Tract 1350.04, Suffolk County, New York",767,148,718,150,645,137,17,25,0,12,43,29,0,12,0,12,13,12,0,12,13,12,49,30,44,30,0,12,0,12,0,12,0,12,5,6,0,12,0,12,0,12
1500000US361031586063,"Block Group 3, Census Tract 1586.06, Suffolk County, New York",2043,349,1904,354,1757,282,0,12,0,12,136,190,0,12,6,12,5,10,0,12,5,10,139,64,38,46,0,12,0,12,0,12,0,12,9,14,92,75,11,16,81,78
1500000US361031583101,"Block Group 1, Census Tract 1583.10, Suffolk County, New York",1425,278,1221,251,1114,286,46,88,2,5,57,63,0,12,0,12,2,5,0,12,2,5,204,90,147,81,0,12,0,12,15,23,0,12,40,42,2,5,2,5,0,12
1500000US361031225023,"Block Group 3, Census Tract 1225.02, Suffolk County, New York",998,333,868,299,88,94,717,278,0,12,17,29,0,12,0,12,46,53,0,12,46,53,130,157,42,110,61,92,0,12,0,12,0,12,27,49,0,12,0,12,0,12
1500000US361031587044,"Block Group 4, Census Tract 1587.04, Suffolk County, New York",3559,698,1672,459,719,287,951,425,0,12,0,12,0,12,2,4,0,12,0,12,0,12,1887,620,1722,617,0,12,0,12,0,12,0,12,164,143,1,3,1,3,0,12
1500000US361031585061,"Block Group 1, Census Tract 1585.06, Suffolk County, New York",1826,171,1725,184,1671,185,6,11,0,12,34,33,0,12,0,12,14,15,0,12,14,15,101,68,101,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031475013,"Block Group 3, Census Tract 1475.01, Suffolk County, New York",822,254,701,229,701,229,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,121,149,121,149,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031472005,"Block Group 5, Census Tract 1472, Suffolk County, New York",1204,434,776,365,503,264,186,180,0,12,87,101,0,12,0,12,0,12,0,12,0,12,428,267,291,234,0,12,0,12,0,12,0,12,99,146,38,60,0,12,38,60
1500000US361031588032,"Block Group 2, Census Tract 1588.03, Suffolk County, New York",1562,505,1444,493,1390,491,39,58,0,12,0,12,0,12,0,12,15,25,0,12,15,25,118,187,116,187,0,12,0,12,0,12,0,12,0,12,2,4,2,4,0,12
1500000US361031592042,"Block Group 2, Census Tract 1592.04, Suffolk County, New York",643,214,573,209,573,209,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,70,70,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031110023,"Block Group 3, Census Tract 1110.02, Suffolk County, New York",2318,803,571,297,61,85,296,225,0,12,0,12,0,12,214,243,0,12,0,12,0,12,1747,745,581,367,0,12,0,12,0,12,0,12,1133,673,33,41,0,12,33,41
1500000US361031583043,"Block Group 3, Census Tract 1583.04, Suffolk County, New York",1915,524,1741,422,1705,422,8,16,0,12,14,23,0,12,0,12,14,24,0,12,14,24,174,240,174,240,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031589002,"Block Group 2, Census Tract 1589, Suffolk County, New York",2312,676,1146,414,966,347,136,166,0,12,10,20,0,12,31,53,3,9,0,12,3,9,1166,612,509,452,0,12,0,12,0,12,0,12,623,678,34,49,34,49,0,12
1500000US361031462043,"Block Group 3, Census Tract 1462.04, Suffolk County, New York",1146,455,327,191,166,111,161,165,0,12,0,12,0,12,0,12,0,12,0,12,0,12,819,417,403,249,0,12,0,12,0,12,0,12,278,349,138,222,0,12,138,222
1500000US361031581031,"Block Group 1, Census Tract 1581.03, Suffolk County, New York",2962,446,2261,329,2015,343,92,64,0,12,78,71,0,12,0,12,76,96,51,90,25,31,701,429,620,451,0,12,0,12,0,12,0,12,79,112,2,7,2,7,0,12
1500000US361031464021,"Block Group 1, Census Tract 1464.02, Suffolk County, New York",1850,328,1626,312,1515,320,102,132,0,12,0,12,0,12,0,12,9,13,9,13,0,12,224,83,217,85,7,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031470031,"Block Group 1, Census Tract 1470.03, Suffolk County, New York",1989,421,1637,327,1571,324,12,20,0,12,41,64,0,12,0,12,13,25,0,12,13,25,352,238,151,184,0,12,0,12,0,12,0,12,201,146,0,12,0,12,0,12
1500000US361031476023,"Block Group 3, Census Tract 1476.02, Suffolk County, New York",982,292,929,268,914,271,15,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,53,53,31,45,0,12,0,12,0,12,0,12,22,29,0,12,0,12,0,12
1500000US361031584071,"Block Group 1, Census Tract 1584.07, Suffolk County, New York",1433,442,1389,457,1389,457,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,71,40,71,0,12,0,12,0,12,0,12,4,9,0,12,0,12,0,12
1500000US361031596021,"Block Group 1, Census Tract 1596.02, Suffolk County, New York",2618,389,2609,388,2483,347,35,53,0,12,91,144,0,12,0,12,0,12,0,12,0,12,9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031587051,"Block Group 1, Census Tract 1587.05, Suffolk County, New York",955,383,596,262,226,240,370,267,0,12,0,12,0,12,0,12,0,12,0,12,0,12,359,237,253,217,66,81,0,12,0,12,0,12,40,67,0,12,0,12,0,12
1500000US361031583212,"Block Group 2, Census Tract 1583.21, Suffolk County, New York",2484,497,2403,488,1773,407,227,227,0,12,403,151,0,12,0,12,0,12,0,12,0,12,81,76,33,46,48,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361032010045,"Block Group 5, Census Tract 2010.04, Suffolk County, New York",912,318,894,312,894,312,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,25,18,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031244011,"Block Group 1, Census Tract 1244.01, Suffolk County, New York",862,229,821,219,808,221,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,47,41,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031224062,"Block Group 2, Census Tract 1224.06, Suffolk County, New York",1715,477,1455,461,13,20,1345,457,56,78,0,12,0,12,41,47,0,12,0,12,0,12,260,219,128,178,11,19,0,12,0,12,0,12,121,149,0,12,0,12,0,12
1500000US361031591085,"Block Group 5, Census Tract 1591.08, Suffolk County, New York",1812,561,1217,378,1154,345,0,12,0,12,14,21,0,12,0,12,49,87,0,12,49,87,595,397,595,397,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031585102,"Block Group 2, Census Tract 1585.10, Suffolk County, New York",1573,473,1249,340,1106,306,0,12,0,12,143,180,0,12,0,12,0,12,0,12,0,12,324,292,0,12,0,12,0,12,0,12,0,12,198,266,126,208,0,12,126,208
1500000US361031595092,"Block Group 2, Census Tract 1595.09, Suffolk County, New York",1505,380,1230,336,1230,336,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,275,186,275,186,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031592041,"Block Group 1, Census Tract 1592.04, Suffolk County, New York",888,268,470,191,224,182,203,86,0,12,0,12,0,12,0,12,43,65,0,12,43,65,418,208,369,217,28,28,0,12,0,12,0,12,21,32,0,12,0,12,0,12
1500000US361031595083,"Block Group 3, Census Tract 1595.08, Suffolk County, New York",1141,360,1093,360,1064,354,0,12,0,12,11,17,0,12,0,12,18,30,0,12,18,30,48,57,48,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031468002,"Block Group 2, Census Tract 1468, Suffolk County, New York",1886,343,1774,301,1714,299,0,12,0,12,41,52,0,12,0,12,19,32,0,12,19,32,112,99,112,99,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031702022,"Block Group 2, Census Tract 1702.02, Suffolk County, New York",183,117,179,119,175,116,0,12,0,12,0,12,0,12,0,12,4,9,4,9,0,12,4,9,0,12,0,12,0,12,0,12,0,12,4,9,0,12,0,12,0,12
1500000US361031231022,"Block Group 2, Census Tract 1231.02, Suffolk County, New York",1791,366,1571,302,1423,335,85,114,0,12,63,82,0,12,0,12,0,12,0,12,0,12,220,144,180,126,0,12,0,12,0,12,0,12,24,29,16,29,16,29,0,12
1500000US361031585023,"Block Group 3, Census Tract 1585.02, Suffolk County, New York",1041,176,962,153,940,150,22,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,79,103,79,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031469023,"Block Group 3, Census Tract 1469.02, Suffolk County, New York",971,216,971,216,971,216,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031586092,"Block Group 2, Census Tract 1586.09, Suffolk County, New York",1381,353,1302,346,1119,297,128,175,15,23,19,31,0,12,0,12,21,36,0,12,21,36,79,68,46,43,0,12,0,12,0,12,0,12,0,12,33,52,33,52,0,12
1500000US361031581151,"Block Group 1, Census Tract 1581.15, Suffolk County, New York",2117,462,1924,373,1742,366,0,12,0,12,111,145,0,12,0,12,71,115,0,12,71,115,193,251,178,249,15,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031231023,"Block Group 3, Census Tract 1231.02, Suffolk County, New York",720,232,498,157,482,156,0,12,0,12,0,12,0,12,0,12,16,18,0,12,16,18,222,185,110,95,0,12,0,12,0,12,0,12,103,175,9,16,0,12,9,16
1500000US361031109011,"Block Group 1, Census Tract 1109.01, Suffolk County, New York",681,175,634,164,580,155,0,12,0,12,40,41,0,12,0,12,14,19,0,12,14,19,47,57,29,48,0,12,0,12,0,12,0,12,18,28,0,12,0,12,0,12
1500000US361031585111,"Block Group 1, Census Tract 1585.11, Suffolk County, New York",2324,621,1792,453,1665,460,35,50,0,12,92,91,0,12,0,12,0,12,0,12,0,12,532,361,529,361,0,12,0,12,0,12,0,12,0,12,3,6,3,6,0,12
1500000US361031907072,"Block Group 2, Census Tract 1907.07, Suffolk County, New York",571,228,535,223,503,209,0,12,0,12,32,51,0,12,0,12,0,12,0,12,0,12,36,56,36,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031473002,"Block Group 2, Census Tract 1473, Suffolk County, New York",865,510,669,499,243,226,414,524,1,3,0,12,0,12,0,12,11,18,0,12,11,18,196,182,196,182,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031581111,"Block Group 1, Census Tract 1581.11, Suffolk County, New York",1780,267,1541,250,1339,243,165,193,0,12,18,26,0,12,0,12,19,34,0,12,19,34,239,230,189,194,0,12,0,12,0,12,0,12,50,56,0,12,0,12,0,12
1500000US361031582021,"Block Group 1, Census Tract 1582.02, Suffolk County, New York",1269,437,962,408,962,408,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,307,259,125,132,0,12,0,12,0,12,0,12,170,251,12,19,0,12,12,19
1500000US361031478041,"Block Group 1, Census Tract 1478.04, Suffolk County, New York",2161,292,2084,294,2060,293,0,12,0,12,24,29,0,12,0,12,0,12,0,12,0,12,77,57,77,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US361031585103,"Block Group 3, Census Tract 1585.10, Suffolk County, New York",1795,514,1610,480,1548,464,50,75,0,12,12,19,0,12,0,12,0,12,0,12,0,12,185,194,184,195,0,12,0,12,0,12,0,12,0,12,1,3,1,3,0,12
1500000US361031353031,"Block Group 1, Census Tract 1353.03, Suffolk County, New York",2632,334,2370,335,2079,310,97,152,0,12,134,101,0,12,42,63,18,29,0,12,18,29,262,200,238,204,0,12,0,12,0,12,0,12,24,37,0,12,0,12,0,12
1500000US361031583173,"Block Group 3, Census Tract 1583.17, Suffolk County, New York",1801,683,1456,655,1362,656,0,12,0,12,94,182,0,12,0,12,0,12,0,12,0,12,345,149,235,215,0,12,0,12,0,12,0,12,110,155,0,12,0,12,0,12
1500000US361031587053,"Block Group 3, Census Tract 1587.05, Suffolk County, New York",1370,399,1092,353,48,40,942,377,0,12,29,34,0,12,0,12,73,89,0,12,73,89,278,210,127,122,9,19,0,12,0,12,68,103,56,59,18,29,18,29,0,12
1500000US361031593001,"Block Group 1, Census Tract 1593, Suffolk County, New York",514,96,498,94,465,93,8,11,0,12,16,15,0,12,0,12,9,13,0,12,9,13,16,16,14,15,1,3,0,12,0,12,0,12,1,3,0,12,0,12,0,12
1500000US361032011001,"Block Group 1, Census Tract 2011, Suffolk County, New York",2335,450,883,290,520,202,185,159,0,12,10,15,0,12,0,12,168,213,132,208,36,43,1452,512,1111,450,176,251,0,12,0,12,0,12,109,104,56,92,0,12,56,92
1500000US361031476021,"Block Group 1, Census Tract 1476.02, Suffolk County, New York",1631,358,1553,357,1483,337,56,66,0,12,0,12,0,12,0,12,14,22,0,12,14,22,78,52,78,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
